x,y
2.0736,-7.9534
2.0744,-7.95977
2.0752,-7.96614
2.076,-7.97251
2.0768,-7.9789
2.0776,-7.98528
2.0784,-7.99167
2.0792,-7.99807
2.08,-8.00447
2.0808,-8.01088
2.0816,-8.01729
2.0824,-8.0237
2.0832,-8.03012
2.084,-8.03655
2.0848,-8.04298
2.0856,-8.04942
2.0864,-8.05586
2.0872,-8.06231
2.088,-8.06876
2.0888,-8.07522
2.0896,-8.08168
2.0904,-8.08815
2.0912,-8.09462
2.092,-8.1011
2.0928,-8.10758
2.0936,-8.11407
2.0944,-8.12057
2.0952,-8.12707
2.096,-8.13357
2.0968,-8.14008
2.0976,-8.14659
2.0984,-8.15311
2.0992,-8.15964
2.1,-8.16617
2.1008,-8.17271
2.1016,-8.17925
2.1024,-8.18579
2.1032,-8.19234
2.104,-8.1989
2.1048,-8.20546
2.1056,-8.21203
2.1064,-8.2186
2.1072,-8.22518
2.108,-8.23176
2.1088,-8.23835
2.1096,-8.24494
2.1104,-8.25154
2.1112,-8.25815
2.112,-8.26475
2.1128,-8.27137
2.1136,-8.27799
2.1144,-8.28461
2.1152,-8.29124
2.116,-8.29788
2.1168,-8.30452
2.1176,-8.31117
2.1184,-8.31782
2.1192,-8.32448
2.12,-8.33114
2.1208,-8.33781
2.1216,-8.34448
2.1224,-8.35116
2.1232,-8.35784
2.124,-8.36453
2.1248,-8.37122
2.1256,-8.37792
2.1264,-8.38463
2.1272,-8.39134
2.128,-8.39805
2.1288,-8.40478
2.1296,-8.4115
2.1304,-8.41823
2.1312,-8.42497
2.132,-8.43171
2.1328,-8.43846
2.1336,-8.44521
2.1344,-8.45197
2.1352,-8.45874
2.136,-8.46551
2.1368,-8.47228
2.1376,-8.47906
2.1384,-8.48585
2.1392,-8.49264
2.14,-8.49944
2.1408,-8.50624
2.1416,-8.51305
2.1424,-8.51986
2.1432,-8.52668
2.144,-8.5335
2.1448,-8.54033
2.1456,-8.54717
2.1464,-8.55401
2.1472,-8.56085
2.148,-8.56771
2.1488,-8.57456
2.1496,-8.58143
2.1504,-8.58829
2.1512,-8.59517
2.152,-8.60205
2.1528,-8.60893
2.1536,-8.61582
2.1544,-8.62271
2.1552,-8.62962
2.156,-8.63652
2.1568,-8.64343
2.1576,-8.65035
2.1584,-8.65727
2.1592,-8.6642
2.16,-8.67114
2.1608,-8.67808
2.1616,-8.68502
2.1624,-8.69197
2.1632,-8.69893
2.164,-8.70589
2.1648,-8.71286
2.1656,-8.71983
2.1664,-8.72681
2.1672,-8.7338
2.168,-8.74078
2.1688,-8.74778
2.1696,-8.75478
2.1704,-8.76179
2.1712,-8.7688
2.172,-8.77582
2.1728,-8.78284
2.1736,-8.78987
2.1744,-8.79691
2.1752,-8.80395
2.176,-8.81099
2.1768,-8.81804
2.1776,-8.8251
2.1784,-8.83216
2.1792,-8.83923
2.18,-8.84631
2.1808,-8.85339
2.1816,-8.86047
2.1824,-8.86756
2.1832,-8.87466
2.184,-8.88176
2.1848,-8.88887
2.1856,-8.89598
2.1864,-8.9031
2.1872,-8.91023
2.188,-8.91736
2.1888,-8.9245
2.1896,-8.93164
2.1904,-8.93879
2.1912,-8.94594
2.192,-8.9531
2.1928,-8.96027
2.1936,-8.96744
2.1944,-8.97461
2.1952,-8.9818
2.196,-8.98899
2.1968,-8.99618
2.1976,-9.00338
2.1984,-9.01059
2.1992,-9.0178
2.2,-9.02501
2.2008,-9.03224
2.2016,-9.03947
2.2024,-9.0467
2.2032,-9.05394
2.204,-9.06119
2.2048,-9.06844
2.2056,-9.0757
2.2064,-9.08296
2.2072,-9.09023
2.208,-9.0975
2.2088,-9.10478
2.2096,-9.11207
2.2104,-9.11936
2.2112,-9.12666
2.212,-9.13397
2.2128,-9.14128
2.2136,-9.14859
2.2144,-9.15591
2.2152,-9.16324
2.216,-9.17058
2.2168,-9.17791
2.2176,-9.18526
2.2184,-9.19261
2.2192,-9.19997
2.22,-9.20733
2.2208,-9.2147
2.2216,-9.22207
2.2224,-9.22945
2.2232,-9.23684
2.224,-9.24423
2.2248,-9.25163
2.2256,-9.25904
2.2264,-9.26645
2.2272,-9.27386
2.228,-9.28128
2.2288,-9.28871
2.2296,-9.29615
2.2304,-9.30359
2.2312,-9.31103
2.232,-9.31848
2.2328,-9.32594
2.2336,-9.33341
2.2344,-9.34088
2.2352,-9.34835
2.236,-9.35583
2.2368,-9.36332
2.2376,-9.37081
2.2384,-9.37831
2.2392,-9.38582
2.24,-9.39333
2.2408,-9.40085
2.2416,-9.40837
2.2424,-9.4159
2.2432,-9.42344
2.244,-9.43098
2.2448,-9.43853
2.2456,-9.44608
2.2464,-9.45364
2.2472,-9.46121
2.248,-9.46878
2.2488,-9.47636
2.2496,-9.48394
2.2504,-9.49153
2.2512,-9.49913
2.252,-9.50673
2.2528,-9.51434
2.2536,-9.52195
2.2544,-9.52957
2.2552,-9.5372
2.256,-9.54483
2.2568,-9.55247
2.2576,-9.56012
2.2584,-9.56777
2.2592,-9.57543
2.26,-9.58309
2.2608,-9.59076
2.2616,-9.59843
2.2624,-9.60612
2.2632,-9.6138
2.264,-9.6215
2.2648,-9.6292
2.2656,-9.63691
2.2664,-9.64462
2.2672,-9.65234
2.268,-9.66006
2.2688,-9.66779
2.2696,-9.67553
2.2704,-9.68327
2.2712,-9.69102
2.272,-9.69878
2.2728,-9.70654
2.2736,-9.71431
2.2744,-9.72208
2.2752,-9.72986
2.276,-9.73765
2.2768,-9.74545
2.2776,-9.75324
2.2784,-9.76105
2.2792,-9.76886
2.28,-9.77668
2.2808,-9.7845
2.2816,-9.79234
2.2824,-9.80017
2.2832,-9.80802
2.284,-9.81587
2.2848,-9.82372
2.2856,-9.83158
2.2864,-9.83945
2.2872,-9.84733
2.288,-9.85521
2.2888,-9.86309
2.2896,-9.87099
2.2904,-9.87889
2.2912,-9.88679
2.292,-9.89471
2.2928,-9.90263
2.2936,-9.91055
2.2944,-9.91848
2.2952,-9.92642
2.296,-9.93437
2.2968,-9.94232
2.2976,-9.95027
2.2984,-9.95824
2.2992,-9.96621
2.3,-9.97418
2.3008,-9.98216
2.3016,-9.99015
2.3024,-9.99815
2.3032,-10.0062
2.304,-10.0142
2.3048,-10.0222
2.3056,-10.0302
2.3064,-10.0382
2.3072,-10.0463
2.308,-10.0543
2.3088,-10.0623
2.3096,-10.0704
2.3104,-10.0785
2.3112,-10.0865
2.312,-10.0946
2.3128,-10.1027
2.3136,-10.1108
2.3144,-10.1188
2.3152,-10.1269
2.316,-10.1351
2.3168,-10.1432
2.3176,-10.1513
2.3184,-10.1594
2.3192,-10.1675
2.32,-10.1757
2.3208,-10.1838
2.3216,-10.192
2.3224,-10.2001
2.3232,-10.2083
2.324,-10.2165
2.3248,-10.2246
2.3256,-10.2328
2.3264,-10.241
2.3272,-10.2492
2.328,-10.2574
2.3288,-10.2656
2.3296,-10.2738
2.3304,-10.2821
2.3312,-10.2903
2.332,-10.2985
2.3328,-10.3068
2.3336,-10.315
2.3344,-10.3233
2.3352,-10.3315
2.336,-10.3398
2.3368,-10.3481
2.3376,-10.3564
2.3384,-10.3646
2.3392,-10.3729
2.34,-10.3812
2.3408,-10.3895
2.3416,-10.3979
2.3424,-10.4062
2.3432,-10.4145
2.344,-10.4228
2.3448,-10.4312
2.3456,-10.4395
2.3464,-10.4479
2.3472,-10.4563
2.348,-10.4646
2.3488,-10.473
2.3496,-10.4814
2.3504,-10.4898
2.3512,-10.4982
2.352,-10.5066
2.3528,-10.515
2.3536,-10.5234
2.3544,-10.5318
2.3552,-10.5402
2.356,-10.5487
2.3568,-10.5571
2.3576,-10.5656
2.3584,-10.574
2.3592,-10.5825
2.36,-10.591
2.3608,-10.5994
2.3616,-10.6079
2.3624,-10.6164
2.3632,-10.6249
2.364,-10.6334
2.3648,-10.6419
2.3656,-10.6504
2.3664,-10.659
2.3672,-10.6675
2.368,-10.676
2.3688,-10.6846
2.3696,-10.6931
2.3704,-10.7017
2.3712,-10.7102
2.372,-10.7188
2.3728,-10.7274
2.3736,-10.736
2.3744,-10.7446
2.3752,-10.7532
2.376,-10.7618
2.3768,-10.7704
2.3776,-10.779
2.3784,-10.7876
2.3792,-10.7963
2.38,-10.8049
2.3808,-10.8136
2.3816,-10.8222
2.3824,-10.8309
2.3832,-10.8395
2.384,-10.8482
2.3848,-10.8569
2.3856,-10.8656
2.3864,-10.8743
2.3872,-10.883
2.388,-10.8917
2.3888,-10.9004
2.3896,-10.9091
2.3904,-10.9179
2.3912,-10.9266
2.392,-10.9353
2.3928,-10.9441
2.3936,-10.9529
2.3944,-10.9616
2.3952,-10.9704
2.396,-10.9792
2.3968,-10.988
2.3976,-10.9968
2.3984,-11.0056
2.3992,-11.0144
2.4,-11.0232
2.4008,-11.032
2.4016,-11.0408
2.4024,-11.0497
2.4032,-11.0585
2.404,-11.0674
2.4048,-11.0762
2.4056,-11.0851
2.4064,-11.094
2.4072,-11.1028
2.408,-11.1117
2.4088,-11.1206
2.4096,-11.1295
2.4104,-11.1384
2.4112,-11.1473
2.412,-11.1563
2.4128,-11.1652
2.4136,-11.1741
2.4144,-11.1831
2.4152,-11.192
2.416,-11.201
2.4168,-11.2099
2.4176,-11.2189
2.4184,-11.2279
2.4192,-11.2369
2.42,-11.2459
2.4208,-11.2549
2.4216,-11.2639
2.4224,-11.2729
2.4232,-11.2819
2.424,-11.2909
2.4248,-11.3
2.4256,-11.309
2.4264,-11.3181
2.4272,-11.3271
2.428,-11.3362
2.4288,-11.3453
2.4296,-11.3543
2.4304,-11.3634
2.4312,-11.3725
2.432,-11.3816
2.4328,-11.3907
2.4336,-11.3998
2.4344,-11.409
2.4352,-11.4181
2.436,-11.4272
2.4368,-11.4364
2.4376,-11.4455
2.4384,-11.4547
2.4392,-11.4639
2.44,-11.473
2.4408,-11.4822
2.4416,-11.4914
2.4424,-11.5006
2.4432,-11.5098
2.444,-11.519
2.4448,-11.5282
2.4456,-11.5375
2.4464,-11.5467
2.4472,-11.5559
2.448,-11.5652
2.4488,-11.5744
2.4496,-11.5837
2.4504,-11.593
2.4512,-11.6023
2.452,-11.6115
2.4528,-11.6208
2.4536,-11.6301
2.4544,-11.6394
2.4552,-11.6488
2.456,-11.6581
2.4568,-11.6674
2.4576,-11.6768
2.4584,-11.6861
2.4592,-11.6955
2.46,-11.7048
2.4608,-11.7142
2.4616,-11.7236
2.4624,-11.7329
2.4632,-11.7423
2.464,-11.7517
2.4648,-11.7611
2.4656,-11.7705
2.4664,-11.78
2.4672,-11.7894
2.468,-11.7988
2.4688,-11.8083
2.4696,-11.8177
2.4704,-11.8272
2.4712,-11.8366
2.472,-11.8461
2.4728,-11.8556
2.4736,-11.8651
2.4744,-11.8746
2.4752,-11.8841
2.476,-11.8936
2.4768,-11.9031
2.4776,-11.9126
2.4784,-11.9222
2.4792,-11.9317
2.48,-11.9413
2.4808,-11.9508
2.4816,-11.9604
2.4824,-11.97
2.4832,-11.9795
2.484,-11.9891
2.4848,-11.9987
2.4856,-12.0083
2.4864,-12.0179
2.4872,-12.0276
2.488,-12.0372
2.4888,-12.0468
2.4896,-12.0565
2.4904,-12.0661
2.4912,-12.0758
2.492,-12.0854
2.4928,-12.0951
2.4936,-12.1048
2.4944,-12.1145
2.4952,-12.1242
2.496,-12.1339
2.4968,-12.1436
2.4976,-12.1533
2.4984,-12.163
2.4992,-12.1728
2.5,-12.1825
2.5008,-12.1922
2.5016,-12.202
2.5024,-12.2118
2.5032,-12.2215
2.504,-12.2313
2.5048,-12.2411
2.5056,-12.2509
2.5064,-12.2607
2.5072,-12.2705
2.508,-12.2803
2.5088,-12.2902
2.5096,-12.3
2.5104,-12.3099
2.5112,-12.3197
2.512,-12.3296
2.5128,-12.3394
2.5136,-12.3493
2.5144,-12.3592
2.5152,-12.3691
2.516,-12.379
2.5168,-12.3889
2.5176,-12.3988
2.5184,-12.4087
2.5192,-12.4187
2.52,-12.4286
2.5208,-12.4385
2.5216,-12.4485
2.5224,-12.4585
2.5232,-12.4684
2.524,-12.4784
2.5248,-12.4884
2.5256,-12.4984
2.5264,-12.5084
2.5272,-12.5184
2.528,-12.5284
2.5288,-12.5385
2.5296,-12.5485
2.5304,-12.5585
2.5312,-12.5686
2.532,-12.5786
2.5328,-12.5887
2.5336,-12.5988
2.5344,-12.6089
2.5352,-12.619
2.536,-12.6291
2.5368,-12.6392
2.5376,-12.6493
2.5384,-12.6594
2.5392,-12.6695
2.54,-12.6797
2.5408,-12.6898
2.5416,-12.7
2.5424,-12.7101
2.5432,-12.7203
2.544,-12.7305
2.5448,-12.7407
2.5456,-12.7509
2.5464,-12.7611
2.5472,-12.7713
2.548,-12.7815
2.5488,-12.7917
2.5496,-12.802
2.5504,-12.8122
2.5512,-12.8225
2.552,-12.8327
2.5528,-12.843
2.5536,-12.8533
2.5544,-12.8636
2.5552,-12.8739
2.556,-12.8842
2.5568,-12.8945
2.5576,-12.9048
2.5584,-12.9151
2.5592,-12.9255
2.56,-12.9358
2.5608,-12.9462
2.5616,-12.9565
2.5624,-12.9669
2.5632,-12.9773
2.564,-12.9877
2.5648,-12.9981
2.5656,-13.0085
2.5664,-13.0189
2.5672,-13.0293
2.568,-13.0397
2.5688,-13.0502
2.5696,-13.0606
2.5704,-13.0711
2.5712,-13.0815
2.572,-13.092
2.5728,-13.1025
2.5736,-13.1129
2.5744,-13.1234
2.5752,-13.1339
2.576,-13.1445
2.5768,-13.155
2.5776,-13.1655
2.5784,-13.176
2.5792,-13.1866
2.58,-13.1971
2.5808,-13.2077
2.5816,-13.2183
2.5824,-13.2288
2.5832,-13.2394
2.584,-13.25
2.5848,-13.2606
2.5856,-13.2712
2.5864,-13.2819
2.5872,-13.2925
2.588,-13.3031
2.5888,-13.3138
2.5896,-13.3244
2.5904,-13.3351
2.5912,-13.3458
2.592,-13.3565
2.5928,-13.3671
2.5936,-13.3778
2.5944,-13.3886
2.5952,-13.3993
2.596,-13.41
2.5968,-13.4207
2.5976,-13.4315
2.5984,-13.4422
2.5992,-13.453
2.6,-13.4637
2.6008,-13.4745
2.6016,-13.4853
2.6024,-13.4961
2.6032,-13.5069
2.604,-13.5177
2.6048,-13.5285
2.6056,-13.5393
2.6064,-13.5502
2.6072,-13.561
2.608,-13.5719
2.6088,-13.5827
2.6096,-13.5936
2.6104,-13.6045
2.6112,-13.6154
2.612,-13.6263
2.6128,-13.6372
2.6136,-13.6481
2.6144,-13.659
2.6152,-13.67
2.616,-13.6809
2.6168,-13.6918
2.6176,-13.7028
2.6184,-13.7138
2.6192,-13.7247
2.62,-13.7357
2.6208,-13.7467
2.6216,-13.7577
2.6224,-13.7687
2.6232,-13.7797
2.624,-13.7908
2.6248,-13.8018
2.6256,-13.8129
2.6264,-13.8239
2.6272,-13.835
2.628,-13.8461
2.6288,-13.8571
2.6296,-13.8682
2.6304,-13.8793
2.6312,-13.8904
2.632,-13.9015
2.6328,-13.9127
2.6336,-13.9238
2.6344,-13.9349
2.6352,-13.9461
2.636,-13.9573
2.6368,-13.9684
2.6376,-13.9796
2.6384,-13.9908
2.6392,-14.002
2.64,-14.0132
2.6408,-14.0244
2.6416,-14.0356
2.6424,-14.0469
2.6432,-14.0581
2.644,-14.0694
2.6448,-14.0806
2.6456,-14.0919
2.6464,-14.1032
2.6472,-14.1145
2.648,-14.1258
2.6488,-14.1371
2.6496,-14.1484
2.6504,-14.1597
2.6512,-14.171
2.652,-14.1824
2.6528,-14.1937
2.6536,-14.2051
2.6544,-14.2165
2.6552,-14.2278
2.656,-14.2392
2.6568,-14.2506
2.6576,-14.262
2.6584,-14.2734
2.6592,-14.2849
2.66,-14.2963
2.6608,-14.3077
2.6616,-14.3192
2.6624,-14.3306
2.6632,-14.3421
2.664,-14.3536
2.6648,-14.3651
2.6656,-14.3766
2.6664,-14.3881
2.6672,-14.3996
2.668,-14.4111
2.6688,-14.4227
2.6696,-14.4342
2.6704,-14.4457
2.6712,-14.4573
2.672,-14.4689
2.6728,-14.4805
2.6736,-14.492
2.6744,-14.5036
2.6752,-14.5153
2.676,-14.5269
2.6768,-14.5385
2.6776,-14.5501
2.6784,-14.5618
2.6792,-14.5734
2.68,-14.5851
2.6808,-14.5968
2.6816,-14.6084
2.6824,-14.6201
2.6832,-14.6318
2.684,-14.6436
2.6848,-14.6553
2.6856,-14.667
2.6864,-14.6787
2.6872,-14.6905
2.688,-14.7022
2.6888,-14.714
2.6896,-14.7258
2.6904,-14.7376
2.6912,-14.7494
2.692,-14.7612
2.6928,-14.773
2.6936,-14.7848
2.6944,-14.7966
2.6952,-14.8085
2.696,-14.8203
2.6968,-14.8322
2.6976,-14.8441
2.6984,-14.8559
2.6992,-14.8678
2.7,-14.8797
2.7008,-14.8916
2.7016,-14.9036
2.7024,-14.9155
2.7032,-14.9274
2.704,-14.9394
2.7048,-14.9513
2.7056,-14.9633
2.7064,-14.9753
2.7072,-14.9873
2.708,-14.9992
2.7088,-15.0113
2.7096,-15.0233
2.7104,-15.0353
2.7112,-15.0473
2.712,-15.0594
2.7128,-15.0714
2.7136,-15.0835
2.7144,-15.0956
2.7152,-15.1076
2.716,-15.1197
2.7168,-15.1318
2.7176,-15.1439
2.7184,-15.1561
2.7192,-15.1682
2.72,-15.1803
2.7208,-15.1925
2.7216,-15.2046
2.7224,-15.2168
2.7232,-15.229
2.724,-15.2412
2.7248,-15.2534
2.7256,-15.2656
2.7264,-15.2778
2.7272,-15.29
2.728,-15.3023
2.7288,-15.3145
2.7296,-15.3268
2.7304,-15.339
2.7312,-15.3513
2.732,-15.3636
2.7328,-15.3759
2.7336,-15.3882
2.7344,-15.4005
2.7352,-15.4128
2.736,-15.4252
2.7368,-15.4375
2.7376,-15.4499
2.7384,-15.4622
2.7392,-15.4746
2.74,-15.487
2.7408,-15.4994
2.7416,-15.5118
2.7424,-15.5242
2.7432,-15.5366
2.744,-15.5491
2.7448,-15.5615
2.7456,-15.574
2.7464,-15.5864
2.7472,-15.5989
2.748,-15.6114
2.7488,-15.6239
2.7496,-15.6364
2.7504,-15.6489
2.7512,-15.6614
2.752,-15.6739
2.7528,-15.6865
2.7536,-15.699
2.7544,-15.7116
2.7552,-15.7242
2.756,-15.7368
2.7568,-15.7494
2.7576,-15.762
2.7584,-15.7746
2.7592,-15.7872
2.76,-15.7998
2.7608,-15.8125
2.7616,-15.8251
2.7624,-15.8378
2.7632,-15.8505
2.764,-15.8632
2.7648,-15.8759
2.7656,-15.8886
2.7664,-15.9013
2.7672,-15.914
2.768,-15.9267
2.7688,-15.9395
2.7696,-15.9523
2.7704,-15.965
2.7712,-15.9778
2.772,-15.9906
2.7728,-16.0034
2.7736,-16.0162
2.7744,-16.029
2.7752,-16.0418
2.776,-16.0547
2.7768,-16.0675
2.7776,-16.0804
2.7784,-16.0933
2.7792,-16.1061
2.78,-16.119
2.7808,-16.1319
2.7816,-16.1448
2.7824,-16.1578
2.7832,-16.1707
2.784,-16.1836
2.7848,-16.1966
2.7856,-16.2095
2.7864,-16.2225
2.7872,-16.2355
2.788,-16.2485
2.7888,-16.2615
2.7896,-16.2745
2.7904,-16.2875
2.7912,-16.3006
2.792,-16.3136
2.7928,-16.3267
2.7936,-16.3397
2.7944,-16.3528
2.7952,-16.3659
2.796,-16.379
2.7968,-16.3921
2.7976,-16.4052
2.7984,-16.4184
2.7992,-16.4315
2.8,-16.4446
2.8008,-16.4578
2.8016,-16.471
2.8024,-16.4842
2.8032,-16.4974
2.804,-16.5106
2.8048,-16.5238
2.8056,-16.537
2.8064,-16.5502
2.8072,-16.5635
2.808,-16.5767
2.8088,-16.59
2.8096,-16.6033
2.8104,-16.6166
2.8112,-16.6299
2.812,-16.6432
2.8128,-16.6565
2.8136,-16.6698
2.8144,-16.6832
2.8152,-16.6965
2.816,-16.7099
2.8168,-16.7233
2.8176,-16.7366
2.8184,-16.75
2.8192,-16.7634
2.82,-16.7769
2.8208,-16.7903
2.8216,-16.8037
2.8224,-16.8172
2.8232,-16.8306
2.824,-16.8441
2.8248,-16.8576
2.8256,-16.8711
2.8264,-16.8846
2.8272,-16.8981
2.828,-16.9116
2.8288,-16.9251
2.8296,-16.9387
2.8304,-16.9522
2.8312,-16.9658
2.832,-16.9794
2.8328,-16.993
2.8336,-17.0066
2.8344,-17.0202
2.8352,-17.0338
2.836,-17.0474
2.8368,-17.0611
2.8376,-17.0747
2.8384,-17.0884
2.8392,-17.1021
2.84,-17.1158
2.8408,-17.1295
2.8416,-17.1432
2.8424,-17.1569
2.8432,-17.1706
2.844,-17.1844
2.8448,-17.1981
2.8456,-17.2119
2.8464,-17.2257
2.8472,-17.2394
2.848,-17.2532
2.8488,-17.267
2.8496,-17.2809
2.8504,-17.2947
2.8512,-17.3085
2.852,-17.3224
2.8528,-17.3363
2.8536,-17.3501
2.8544,-17.364
2.8552,-17.3779
2.856,-17.3918
2.8568,-17.4057
2.8576,-17.4197
2.8584,-17.4336
2.8592,-17.4476
2.86,-17.4615
2.8608,-17.4755
2.8616,-17.4895
2.8624,-17.5035
2.8632,-17.5175
2.864,-17.5315
2.8648,-17.5455
2.8656,-17.5596
2.8664,-17.5736
2.8672,-17.5877
2.868,-17.6018
2.8688,-17.6159
2.8696,-17.63
2.8704,-17.6441
2.8712,-17.6582
2.872,-17.6723
2.8728,-17.6865
2.8736,-17.7006
2.8744,-17.7148
2.8752,-17.729
2.876,-17.7432
2.8768,-17.7574
2.8776,-17.7716
2.8784,-17.7858
2.8792,-17.8
2.88,-17.8143
2.8808,-17.8285
2.8816,-17.8428
2.8824,-17.8571
2.8832,-17.8714
2.884,-17.8857
2.8848,-17.9
2.8856,-17.9143
2.8864,-17.9287
2.8872,-17.943
2.888,-17.9574
2.8888,-17.9717
2.8896,-17.9861
2.8904,-18.0005
2.8912,-18.0149
2.892,-18.0293
2.8928,-18.0438
2.8936,-18.0582
2.8944,-18.0727
2.8952,-18.0871
2.896,-18.1016
2.8968,-18.1161
2.8976,-18.1306
2.8984,-18.1451
2.8992,-18.1596
2.9,-18.1741
2.9008,-18.1887
2.9016,-18.2032
2.9024,-18.2178
2.9032,-18.2324
2.904,-18.247
2.9048,-18.2616
2.9056,-18.2762
2.9064,-18.2908
2.9072,-18.3055
2.908,-18.3201
2.9088,-18.3348
2.9096,-18.3495
2.9104,-18.3641
2.9112,-18.3788
2.912,-18.3935
2.9128,-18.4083
2.9136,-18.423
2.9144,-18.4377
2.9152,-18.4525
2.916,-18.4673
2.9168,-18.4821
2.9176,-18.4968
2.9184,-18.5116
2.9192,-18.5265
2.92,-18.5413
2.9208,-18.5561
2.9216,-18.571
2.9224,-18.5858
2.9232,-18.6007
2.924,-18.6156
2.9248,-18.6305
2.9256,-18.6454
2.9264,-18.6603
2.9272,-18.6753
2.928,-18.6902
2.9288,-18.7052
2.9296,-18.7201
2.9304,-18.7351
2.9312,-18.7501
2.932,-18.7651
2.9328,-18.7801
2.9336,-18.7952
2.9344,-18.8102
2.9352,-18.8253
2.936,-18.8403
2.9368,-18.8554
2.9376,-18.8705
2.9384,-18.8856
2.9392,-18.9007
2.94,-18.9158
2.9408,-18.931
2.9416,-18.9461
2.9424,-18.9613
2.9432,-18.9765
2.944,-18.9917
2.9448,-19.0069
2.9456,-19.0221
2.9464,-19.0373
2.9472,-19.0525
2.948,-19.0678
2.9488,-19.083
2.9496,-19.0983
2.9504,-19.1136
2.9512,-19.1289
2.952,-19.1442
2.9528,-19.1595
2.9536,-19.1749
2.9544,-19.1902
2.9552,-19.2056
2.956,-19.2209
2.9568,-19.2363
2.9576,-19.2517
2.9584,-19.2671
2.9592,-19.2825
2.96,-19.298
2.9608,-19.3134
2.9616,-19.3289
2.9624,-19.3443
2.9632,-19.3598
2.964,-19.3753
2.9648,-19.3908
2.9656,-19.4063
2.9664,-19.4219
2.9672,-19.4374
2.968,-19.453
2.9688,-19.4685
2.9696,-19.4841
2.9704,-19.4997
2.9712,-19.5153
2.972,-19.5309
2.9728,-19.5466
2.9736,-19.5622
2.9744,-19.5779
2.9752,-19.5935
2.976,-19.6092
2.9768,-19.6249
2.9776,-19.6406
2.9784,-19.6563
2.9792,-19.6721
2.98,-19.6878
2.9808,-19.7036
2.9816,-19.7193
2.9824,-19.7351
2.9832,-19.7509
2.984,-19.7667
2.9848,-19.7825
2.9856,-19.7984
2.9864,-19.8142
2.9872,-19.8301
2.988,-19.846
2.9888,-19.8618
2.9896,-19.8777
2.9904,-19.8936
2.9912,-19.9096
2.992,-19.9255
2.9928,-19.9414
2.9936,-19.9574
2.9944,-19.9734
2.9952,-19.9894
2.996,-20.0054
2.9968,-20.0214
2.9976,-20.0374
2.9984,-20.0534
2.9992,-20.0695
3,-20.0855
3.0008,-20.1016
3.0016,-20.1177
3.0024,-20.1338
3.0032,-20.1499
3.004,-20.166
3.0048,-20.1822
3.0056,-20.1983
3.0064,-20.2145
3.0072,-20.2307
3.008,-20.2469
3.0088,-20.2631
3.0096,-20.2793
3.0104,-20.2955
3.0112,-20.3118
3.012,-20.328
3.0128,-20.3443
3.0136,-20.3606
3.0144,-20.3769
3.0152,-20.3932
3.016,-20.4095
3.0168,-20.4258
3.0176,-20.4422
3.0184,-20.4585
3.0192,-20.4749
3.02,-20.4913
3.0208,-20.5077
3.0216,-20.5241
3.0224,-20.5405
3.0232,-20.557
3.024,-20.5734
3.0248,-20.5899
3.0256,-20.6064
3.0264,-20.6229
3.0272,-20.6394
3.028,-20.6559
3.0288,-20.6724
3.0296,-20.689
3.0304,-20.7055
3.0312,-20.7221
3.032,-20.7387
3.0328,-20.7553
3.0336,-20.7719
3.0344,-20.7885
3.0352,-20.8051
3.036,-20.8218
3.0368,-20.8385
3.0376,-20.8551
3.0384,-20.8718
3.0392,-20.8885
3.04,-20.9052
3.0408,-20.922
3.0416,-20.9387
3.0424,-20.9555
3.0432,-20.9722
3.044,-20.989
3.0448,-21.0058
3.0456,-21.0226
3.0464,-21.0395
3.0472,-21.0563
3.048,-21.0732
3.0488,-21.09
3.0496,-21.1069
3.0504,-21.1238
3.0512,-21.1407
3.052,-21.1576
3.0528,-21.1746
3.0536,-21.1915
3.0544,-21.2085
3.0552,-21.2254
3.056,-21.2424
3.0568,-21.2594
3.0576,-21.2764
3.0584,-21.2935
3.0592,-21.3105
3.06,-21.3276
3.0608,-21.3446
3.0616,-21.3617
3.0624,-21.3788
3.0632,-21.3959
3.064,-21.413
3.0648,-21.4302
3.0656,-21.4473
3.0664,-21.4645
3.0672,-21.4817
3.068,-21.4989
3.0688,-21.5161
3.0696,-21.5333
3.0704,-21.5505
3.0712,-21.5678
3.072,-21.585
3.0728,-21.6023
3.0736,-21.6196
3.0744,-21.6369
3.0752,-21.6542
3.076,-21.6715
3.0768,-21.6889
3.0776,-21.7062
3.0784,-21.7236
3.0792,-21.741
3.08,-21.7584
3.0808,-21.7758
3.0816,-21.7932
3.0824,-21.8107
3.0832,-21.8281
3.084,-21.8456
3.0848,-21.8631
3.0856,-21.8806
3.0864,-21.8981
3.0872,-21.9156
3.088,-21.9332
3.0888,-21.9507
3.0896,-21.9683
3.0904,-21.9859
3.0912,-22.0035
3.092,-22.0211
3.0928,-22.0387
3.0936,-22.0563
3.0944,-22.074
3.0952,-22.0917
3.096,-22.1093
3.0968,-22.127
3.0976,-22.1447
3.0984,-22.1625
3.0992,-22.1802
3.1,-22.198
3.1008,-22.2157
3.1016,-22.2335
3.1024,-22.2513
3.1032,-22.2691
3.104,-22.2869
3.1048,-22.3048
3.1056,-22.3226
3.1064,-22.3405
3.1072,-22.3584
3.108,-22.3762
3.1088,-22.3942
3.1096,-22.4121
3.1104,-22.43
3.1112,-22.448
3.112,-22.4659
3.1128,-22.4839
3.1136,-22.5019
3.1144,-22.5199
3.1152,-22.5379
3.116,-22.556
3.1168,-22.574
